user_id,assigned_perk,life_total_trips,assignment_reason
519393,Free Checked Bags,3,tier3_near_exclusive_intl
519406,Exclusive Discounts,0,tier_0_never_booked
519412,Exclusive Discounts,2,tier_2_two_trip_default
519419,Exclusive Discounts,1,tier_1_single_trip_default
519430,Exclusive Discounts,2,tier_2_two_trip_default
519446,Premium Travel Benefits,4,tier3_high_value_loyal
519469,No Change Fees,2,tier_2_two_trip_high_cancel
519515,Premium Travel Benefits,4,tier3_high_value_loyal
519529,Exclusive Discounts,1,tier_1_single_trip_default
519532,Free Checked Bags,3,tier3_near_exclusive_intl
519541,Exclusive Discounts,2,tier_2_two_trip_default
519548,Exclusive Discounts,0,tier_0_never_booked
519554,Premium Travel Benefits,3,tier3_high_value_loyal
519561,Exclusive Discounts,0,tier_0_never_booked
519595,Free Checked Bags,4,tier3_near_exclusive_intl
519596,Exclusive Discounts,2,tier_2_two_trip_default
519604,Free Checked Bags,3,tier3_near_exclusive_intl
519626,Premium Travel Benefits,3,tier3_high_value_loyal
519631,Premium Travel Benefits,6,tier3_high_value_loyal
519664,Free Checked Bags,2,tier_2_two_trip_exclusive_intl
519687,Exclusive Discounts,0,tier_0_never_booked
519694,Premium Travel Benefits,4,tier3_high_value_loyal
519695,Premium Travel Benefits,3,tier3_high_value_loyal
519706,Exclusive Discounts,1,tier_1_single_trip_default
519709,Premium Travel Benefits,4,tier3_high_value_loyal
519718,Premium Travel Benefits,3,tier3_high_value_loyal
519722,Premium Travel Benefits,3,tier3_high_value_loyal
519725,Exclusive Discounts,2,tier_2_two_trip_default
519726,Exclusive Discounts,2,tier_2_two_trip_default
519747,Premium Travel Benefits,5,tier3_high_value_loyal
519769,Premium Travel Benefits,3,tier3_high_value_loyal
519774,Premium Travel Benefits,3,tier3_high_value_loyal
519787,No Change Fees,1,tier_1_single_trip_high_cancel
519799,Premium Travel Benefits,5,tier3_high_value_loyal
519846,Premium Travel Benefits,4,tier3_high_value_loyal
519848,Premium Travel Benefits,4,tier3_high_value_loyal
519853,Exclusive Discounts,2,tier_2_two_trip_default
519859,Premium Travel Benefits,5,tier3_high_value_loyal
519885,Premium Travel Benefits,3,tier3_high_value_loyal
519888,Free Hotel Meals,4,tier3_high_hotel_discount
519893,Premium Travel Benefits,4,tier3_high_value_loyal
519896,Free Hotel Meals,3,tier3_high_hotel_discount
519897,Exclusive Discounts,0,tier_0_never_booked
519905,Free Checked Bags,2,tier_2_two_trip_exclusive_intl
519911,Premium Travel Benefits,6,tier3_high_value_loyal
519912,Premium Travel Benefits,4,tier3_high_value_loyal
519943,Exclusive Discounts,0,tier_0_never_booked
519955,Exclusive Discounts,2,tier_2_two_trip_default
519957,Exclusive Discounts,2,tier_2_two_trip_default
519961,Premium Travel Benefits,3,tier3_high_value_loyal
519965,Premium Travel Benefits,3,tier3_high_value_loyal
519982,Exclusive Discounts,0,tier_0_never_booked
520054,Exclusive Discounts,1,tier_1_single_trip_default
520063,Exclusive Discounts,2,tier_2_two_trip_default
520097,Premium Travel Benefits,4,tier3_high_value_loyal
520106,Exclusive Discounts,1,tier_1_single_trip_default
520141,Premium Travel Benefits,3,tier3_high_value_loyal
520152,Premium Travel Benefits,4,tier3_high_value_loyal
520170,Exclusive Discounts,2,tier_2_two_trip_default
520175,Premium Travel Benefits,3,tier3_high_value_loyal
520177,Premium Travel Benefits,6,tier3_high_value_loyal
520182,Premium Travel Benefits,3,tier3_high_value_loyal
520188,Free Checked Bags,2,tier_2_two_trip_exclusive_intl
520193,Premium Travel Benefits,3,tier3_high_value_loyal
520225,Premium Travel Benefits,5,tier3_high_value_loyal
520244,Exclusive Discounts,2,tier_2_two_trip_default
520248,Premium Travel Benefits,4,tier3_high_value_loyal
520250,Premium Travel Benefits,4,tier3_high_value_loyal
520256,Premium Travel Benefits,4,tier3_high_value_loyal
520265,Premium Travel Benefits,5,tier3_high_value_loyal
520277,Exclusive Discounts,2,tier_2_two_trip_default
520291,Premium Travel Benefits,4,tier3_high_value_loyal
520298,Exclusive Discounts,2,tier_2_two_trip_default
520307,Free Hotel Meals,3,tier3_high_hotel_discount
520311,Premium Travel Benefits,5,tier3_high_value_loyal
520314,Exclusive Discounts,2,tier_2_two_trip_default
520327,Exclusive Discounts,2,tier_2_two_trip_default
520358,Premium Travel Benefits,4,tier3_high_value_loyal
520373,Premium Travel Benefits,3,tier3_high_value_loyal
520397,Premium Travel Benefits,3,tier3_high_value_loyal
520405,Exclusive Discounts,1,tier_1_single_trip_default
520411,Exclusive Discounts,2,tier_2_two_trip_default
520422,Exclusive Discounts,2,tier_2_two_trip_default
520429,No Change Fees,2,tier_2_two_trip_high_cancel
520436,Premium Travel Benefits,6,tier3_high_value_loyal
520440,Exclusive Discounts,0,tier_0_never_booked
520480,Free Checked Bags,3,tier3_near_exclusive_intl
520491,Premium Travel Benefits,5,tier3_high_value_loyal
520497,Premium Travel Benefits,3,tier3_high_value_loyal
520527,Exclusive Discounts,2,tier_2_two_trip_default
520530,Premium Travel Benefits,4,tier3_high_value_loyal
520532,Premium Travel Benefits,4,tier3_high_value_loyal
520539,No Change Fees,3,tier3_high_cancel_spend
520556,Premium Travel Benefits,5,tier3_high_value_loyal
520558,Exclusive Discounts,1,tier_1_single_trip_default
520561,Exclusive Discounts,0,tier_0_never_booked
520603,Exclusive Discounts,0,tier_0_never_booked
520619,Free Checked Bags,2,tier_2_two_trip_exclusive_intl
520680,Exclusive Discounts,2,tier_2_two_trip_default
520696,No Change Fees,1,tier_1_single_trip_high_cancel
520708,Premium Travel Benefits,3,tier3_high_value_loyal
520719,Premium Travel Benefits,4,tier3_high_value_loyal
520733,Premium Travel Benefits,3,tier3_high_value_loyal
520745,Exclusive Discounts,2,tier_2_two_trip_default
520762,Exclusive Discounts,2,tier_2_two_trip_default
520770,Free Hotel Meals,4,tier3_high_hotel_discount
520771,Exclusive Discounts,1,tier_1_single_trip_default
520780,Exclusive Discounts,0,tier_0_never_booked
520783,Premium Travel Benefits,3,tier3_high_value_loyal
520804,Exclusive Discounts,3,tier3_high_flight_discount
520819,Free Checked Bags,2,tier_2_two_trip_exclusive_intl
520821,Exclusive Discounts,2,tier_2_two_trip_default
520844,Exclusive Discounts,2,tier_2_two_trip_default
520851,Premium Travel Benefits,5,tier3_high_value_loyal
520861,Free Checked Bags,2,tier_2_two_trip_exclusive_intl
520877,Premium Travel Benefits,3,tier3_high_value_loyal
520878,Free Checked Bags,4,tier3_near_exclusive_intl
520882,Exclusive Discounts,1,tier_1_single_trip_default
520885,No Change Fees,4,tier3_high_cancel_spend
520898,Exclusive Discounts,3,tier3_high_flight_discount
520902,Premium Travel Benefits,4,tier3_high_value_loyal
520920,Exclusive Discounts,1,tier_1_single_trip_default
520934,Exclusive Discounts,1,tier_1_single_trip_default
520947,No Change Fees,2,tier_2_two_trip_high_cancel
520959,Exclusive Discounts,1,tier_1_single_trip_default
521000,Premium Travel Benefits,3,tier3_high_value_loyal
521004,Premium Travel Benefits,4,tier3_high_value_loyal
521009,Exclusive Discounts,1,tier_1_single_trip_default
521031,Free Checked Bags,6,tier3_near_exclusive_intl
521033,Free Hotel Meals,4,tier3_high_hotel_discount
521044,Premium Travel Benefits,4,tier3_high_value_loyal
521060,Premium Travel Benefits,5,tier3_high_value_loyal
521062,Exclusive Discounts,0,tier_0_never_booked
521065,Free Hotel Meals,3,tier3_high_hotel_discount
521066,Premium Travel Benefits,4,tier3_high_value_loyal
521070,Premium Travel Benefits,6,tier3_high_value_loyal
521109,Premium Travel Benefits,3,tier3_high_value_loyal
521127,Premium Travel Benefits,5,tier3_high_value_loyal
521152,Premium Travel Benefits,3,tier3_high_value_loyal
521170,Premium Travel Benefits,3,tier3_high_value_loyal
521185,Free Hotel Meals,4,tier3_high_hotel_discount
521186,Free Hotel Meals,3,tier3_high_hotel_discount
521187,Exclusive Discounts,0,tier_0_never_booked
521192,Exclusive Discounts,3,tier3_high_flight_discount
521201,Exclusive Discounts,1,tier_1_single_trip_default
521211,Exclusive Discounts,1,tier_1_single_trip_default
521212,Premium Travel Benefits,3,tier3_high_value_loyal
521235,Premium Travel Benefits,5,tier3_high_value_loyal
521250,Exclusive Discounts,2,tier_2_two_trip_default
521259,Exclusive Discounts,2,tier_2_two_trip_default
521282,Exclusive Discounts,2,tier_2_two_trip_default
521286,Exclusive Discounts,1,tier_1_single_trip_default
521293,Free Checked Bags,5,tier3_near_exclusive_intl
521295,Exclusive Discounts,2,tier_2_two_trip_default
521298,Free Hotel Meals,3,tier3_high_hotel_discount
521309,Free Checked Bags,2,tier_2_two_trip_exclusive_intl
521316,Premium Travel Benefits,3,tier3_high_value_loyal
521331,No Change Fees,1,tier_1_single_trip_high_cancel
521335,No Change Fees,3,tier3_high_cancel_spend
521343,Premium Travel Benefits,5,tier3_high_value_loyal
521379,Exclusive Discounts,2,tier_2_two_trip_default
521392,Free Checked Bags,2,tier_2_two_trip_exclusive_intl
521404,Premium Travel Benefits,5,tier3_high_value_loyal
521408,Exclusive Discounts,2,tier_2_two_trip_default
521416,Premium Travel Benefits,3,tier3_high_value_loyal
521434,Premium Travel Benefits,4,tier3_high_value_loyal
521462,Premium Travel Benefits,3,tier3_high_value_loyal
521474,Exclusive Discounts,1,tier_1_single_trip_default
521491,Premium Travel Benefits,4,tier3_high_value_loyal
521509,Premium Travel Benefits,4,tier3_high_value_loyal
521510,Premium Travel Benefits,3,tier3_high_value_loyal
521514,Exclusive Discounts,2,tier_2_two_trip_default
521587,Premium Travel Benefits,4,tier3_high_value_loyal
521607,Exclusive Discounts,3,tier3_high_flight_discount
521609,Free Checked Bags,2,tier_2_two_trip_exclusive_intl
521642,Exclusive Discounts,2,tier_2_two_trip_default
521657,Premium Travel Benefits,3,tier3_high_value_loyal
521658,Premium Travel Benefits,5,tier3_high_value_loyal
521663,Exclusive Discounts,0,tier_0_never_booked
521695,Premium Travel Benefits,4,tier3_high_value_loyal
521708,Premium Travel Benefits,4,tier3_high_value_loyal
521719,Exclusive Discounts,1,tier_1_single_trip_default
521720,Premium Travel Benefits,4,tier3_high_value_loyal
521743,Premium Travel Benefits,7,tier3_high_value_loyal
521748,Free Checked Bags,3,tier3_near_exclusive_intl
521768,Premium Travel Benefits,3,tier3_high_value_loyal
521785,Free Checked Bags,2,tier_2_two_trip_exclusive_intl
521814,Free Checked Bags,6,tier3_near_exclusive_intl
521818,No Change Fees,1,tier_1_single_trip_high_cancel
521859,Premium Travel Benefits,5,tier3_high_value_loyal
521865,Premium Travel Benefits,4,tier3_high_value_loyal
521883,Premium Travel Benefits,3,tier3_high_value_loyal
521884,Exclusive Discounts,2,tier_2_two_trip_default
521885,Exclusive Discounts,2,tier_2_two_trip_default
521904,Exclusive Discounts,1,tier_1_single_trip_default
521921,Exclusive Discounts,1,tier_1_single_trip_default
521925,Free Checked Bags,5,tier3_near_exclusive_intl
521941,Premium Travel Benefits,3,tier3_high_value_loyal
521943,Premium Travel Benefits,3,tier3_high_value_loyal
521956,Free Checked Bags,4,tier3_near_exclusive_intl
521963,Free Checked Bags,2,tier_2_two_trip_exclusive_intl
521986,Exclusive Discounts,2,tier_2_two_trip_default
521992,Free Hotel Meals,4,tier3_high_hotel_discount
521997,Premium Travel Benefits,4,tier3_high_value_loyal
522001,Exclusive Discounts,0,tier_0_never_booked
522005,Premium Travel Benefits,5,tier3_high_value_loyal
522062,Premium Travel Benefits,4,tier3_high_value_loyal
522086,Exclusive Discounts,2,tier_2_two_trip_default
522111,No Change Fees,3,tier3_high_cancel_spend
522112,Free Checked Bags,2,tier_2_two_trip_exclusive_intl
522115,Premium Travel Benefits,3,tier3_high_value_loyal
522118,Premium Travel Benefits,3,tier3_high_value_loyal
522134,Exclusive Discounts,0,tier_0_never_booked
522152,No Change Fees,1,tier_1_single_trip_high_cancel
522171,Premium Travel Benefits,4,tier3_high_value_loyal
522179,Premium Travel Benefits,3,tier3_high_value_loyal
522184,Exclusive Discounts,0,tier_0_never_booked
522201,Exclusive Discounts,1,tier_1_single_trip_default
522223,Premium Travel Benefits,4,tier3_high_value_loyal
522233,Premium Travel Benefits,4,tier3_high_value_loyal
522237,Premium Travel Benefits,4,tier3_high_value_loyal
522263,Exclusive Discounts,2,tier_2_two_trip_default
522265,Free Hotel Meals,4,tier3_high_hotel_discount
522276,Exclusive Discounts,2,tier_2_two_trip_default
522286,Premium Travel Benefits,3,tier3_high_value_loyal
522315,Exclusive Discounts,2,tier_2_two_trip_default
522323,Premium Travel Benefits,5,tier3_high_value_loyal
522364,Premium Travel Benefits,3,tier3_high_value_loyal
522373,Exclusive Discounts,2,tier_2_two_trip_default
522375,Free Hotel Meals,3,tier3_high_hotel_discount
522387,Exclusive Discounts,1,tier_1_single_trip_default
522402,Premium Travel Benefits,3,tier3_high_value_loyal
522420,Exclusive Discounts,0,tier_0_never_booked
522426,Premium Travel Benefits,4,tier3_high_value_loyal
522427,Exclusive Discounts,3,tier3_high_flight_discount
522438,Free Checked Bags,5,tier3_near_exclusive_intl
522441,Premium Travel Benefits,3,tier3_high_value_loyal
522445,Exclusive Discounts,2,tier_2_two_trip_default
522457,Premium Travel Benefits,6,tier3_high_value_loyal
522465,Premium Travel Benefits,4,tier3_high_value_loyal
522476,Premium Travel Benefits,5,tier3_high_value_loyal
522484,Premium Travel Benefits,6,tier3_high_value_loyal
522513,Premium Travel Benefits,4,tier3_high_value_loyal
522523,Exclusive Discounts,1,tier_1_single_trip_default
522532,Premium Travel Benefits,5,tier3_high_value_loyal
522533,Free Checked Bags,3,tier3_near_exclusive_intl
522585,Free Checked Bags,2,tier_2_two_trip_exclusive_intl
522607,Exclusive Discounts,3,tier3_high_flight_discount
522624,Exclusive Discounts,1,tier_1_single_trip_default
522631,Exclusive Discounts,1,tier_1_single_trip_default
522633,Premium Travel Benefits,3,tier3_high_value_loyal
522634,Premium Travel Benefits,4,tier3_high_value_loyal
522639,Exclusive Discounts,2,tier_2_two_trip_default
522654,Exclusive Discounts,3,tier3_high_flight_discount
522687,Premium Travel Benefits,4,tier3_high_value_loyal
522738,Exclusive Discounts,2,tier_2_two_trip_default
522745,Premium Travel Benefits,3,tier3_high_value_loyal
522748,Free Hotel Meals,5,tier3_high_hotel_discount
522761,Exclusive Discounts,2,tier_2_two_trip_default
522788,Exclusive Discounts,2,tier_2_two_trip_default
522800,Premium Travel Benefits,5,tier3_high_value_loyal
522809,Exclusive Discounts,1,tier_1_single_trip_default
522873,Exclusive Discounts,1,tier_1_single_trip_default
522898,Exclusive Discounts,2,tier_2_two_trip_default
522911,Exclusive Discounts,0,tier_0_never_booked
522927,Exclusive Discounts,1,tier_1_single_trip_default
522937,Premium Travel Benefits,7,tier3_high_value_loyal
522939,Free Checked Bags,2,tier_2_two_trip_exclusive_intl
522943,Exclusive Discounts,1,tier_1_single_trip_default
522944,Exclusive Discounts,2,tier_2_two_trip_default
522970,Premium Travel Benefits,6,tier3_high_value_loyal
522981,Premium Travel Benefits,5,tier3_high_value_loyal
522999,Premium Travel Benefits,3,tier3_high_value_loyal
523030,Exclusive Discounts,2,tier_2_two_trip_default
523057,Exclusive Discounts,0,tier_0_never_booked
523073,Exclusive Discounts,2,tier_2_two_trip_default
523077,Premium Travel Benefits,4,tier3_high_value_loyal
523090,Exclusive Discounts,2,tier_2_two_trip_default
523098,Exclusive Discounts,3,tier3_high_flight_discount
523146,Premium Travel Benefits,4,tier3_high_value_loyal
523158,Premium Travel Benefits,3,tier3_high_value_loyal
523209,Premium Travel Benefits,4,tier3_high_value_loyal
523228,Premium Travel Benefits,4,tier3_high_value_loyal
523231,Premium Travel Benefits,4,tier3_high_value_loyal
523256,Premium Travel Benefits,3,tier3_high_value_loyal
523271,Premium Travel Benefits,3,tier3_high_value_loyal
523273,Free Checked Bags,2,tier_2_two_trip_exclusive_intl
523290,Premium Travel Benefits,3,tier3_high_value_loyal
523299,Exclusive Discounts,0,tier_0_never_booked
523301,Premium Travel Benefits,3,tier3_high_value_loyal
523335,Free Hotel Meals,3,tier3_high_hotel_discount
523338,Premium Travel Benefits,4,tier3_high_value_loyal
523392,Premium Travel Benefits,3,tier3_high_value_loyal
523395,Premium Travel Benefits,3,tier3_high_value_loyal
523442,Premium Travel Benefits,4,tier3_high_value_loyal
523454,Premium Travel Benefits,3,tier3_high_value_loyal
523465,Premium Travel Benefits,3,tier3_high_value_loyal
523474,Premium Travel Benefits,4,tier3_high_value_loyal
523484,Premium Travel Benefits,5,tier3_high_value_loyal
523503,Exclusive Discounts,1,tier_1_single_trip_default
523505,Premium Travel Benefits,5,tier3_high_value_loyal
523511,Exclusive Discounts,3,tier3_high_flight_discount
523513,Premium Travel Benefits,3,tier3_high_value_loyal
